,fips,valid_start,valid_end,none,d0,d1,d2,d4,diff
21538,39045,2013-04-16,2013-04-29,196.42,3.58,0.0,0.0,0.0,13 days 00:00:00.000000000
21539,39045,2014-09-30,2014-10-20,162.24,137.76,0.0,0.0,0.0,20 days 00:00:00.000000000
21540,39045,2015-06-09,2015-06-22,96.34,103.66,0.0,0.0,0.0,13 days 00:00:00.000000000
21541,39045,2015-10-20,2015-11-02,52.02000000000001,147.98,0.0,0.0,0.0,13 days 00:00:00.000000000
21542,39045,2016-06-21,2016-06-27,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
21543,39045,2016-07-19,2016-08-22,100.20000000000002,399.8,0.0,0.0,0.0,34 days 00:00:00.000000000
21544,39045,2016-09-27,2016-10-24,267.06,132.94,0.0,0.0,0.0,27 days 00:00:00.000000000
21545,39045,2016-11-22,2016-12-19,74.72,325.28,0.0,0.0,0.0,27 days 00:00:00.000000000
21546,39045,2017-06-13,2017-06-26,111.75,88.25,0.0,0.0,0.0,13 days 00:00:00.000000000
21547,39045,2017-10-03,2017-10-16,106.84,93.16,0.0,0.0,0.0,13 days 00:00:00.000000000
21548,39047,2010-04-27,2010-05-17,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21549,39047,2010-08-31,2010-12-06,91.54,305.6,1002.8599999999999,0.0,0.0,97 days 00:00:00.000000000
21550,39047,2012-06-26,2013-02-04,178.88,426.83000000000004,1777.06,817.23,0.0,223 days 00:00:00.000000000
21551,39047,2013-09-17,2013-09-23,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
21552,39047,2014-08-19,2014-08-25,13.769999999999996,86.23,0.0,0.0,0.0,6 days 00:00:00.000000000
21553,39047,2014-09-30,2014-10-20,227.10000000000002,72.9,0.0,0.0,0.0,20 days 00:00:00.000000000
21554,39047,2015-05-26,2015-06-22,78.8,321.2,0.0,0.0,0.0,27 days 00:00:00.000000000
21555,39047,2015-10-20,2015-11-02,40.360000000000014,159.64,0.0,0.0,0.0,13 days 00:00:00.000000000
21556,39047,2016-06-21,2016-08-22,55.79,836.22,7.99,0.0,0.0,62 days 00:00:00.000000000
21557,39047,2016-11-15,2016-12-19,75.27,424.73,0.0,0.0,0.0,34 days 00:00:00.000000000
21558,39047,2017-06-13,2017-06-26,97.86,102.14,0.0,0.0,0.0,13 days 00:00:00.000000000
21559,39049,2010-04-27,2010-05-24,87.67,312.33,0.0,0.0,0.0,27 days 00:00:00.000000000
21560,39049,2010-08-31,2010-11-29,69.3,1228.3600000000001,2.34,0.0,0.0,90 days 00:00:00.000000000
21561,39049,2012-06-19,2013-02-04,638.66,854.8100000000002,1620.6799999999996,185.88,0.0,230 days 00:00:00.000000000
21562,39049,2014-09-30,2014-10-20,292.68,7.32,0.0,0.0,0.0,20 days 00:00:00.000000000
21563,39049,2015-06-09,2015-06-22,48.47999999999999,151.52,0.0,0.0,0.0,13 days 00:00:00.000000000
21564,39049,2016-06-21,2016-08-29,497.38,502.06000000000006,0.56,0.0,0.0,69 days 00:00:00.000000000
21565,39049,2016-11-22,2016-12-19,0.0,400.0,0.0,0.0,0.0,27 days 00:00:00.000000000
21566,39049,2017-10-03,2017-10-16,188.58,11.42,0.0,0.0,0.0,13 days 00:00:00.000000000
21567,39051,2010-08-31,2011-04-25,173.22999999999996,2894.9,331.87,0.0,0.0,237 days 00:00:00.000000000
21568,39051,2011-07-19,2011-08-29,6.719999999999985,593.28,0.0,0.0,0.0,41 days 00:00:00.000000000
21569,39051,2011-09-06,2011-09-26,298.29,1.71,0.0,0.0,0.0,20 days 00:00:00.000000000
21570,39051,2012-05-22,2013-03-04,181.44,2490.76,1024.9,402.9,0.0,286 days 00:00:00.000000000
21571,39051,2013-09-17,2013-10-07,293.4,6.6000000000000005,0.0,0.0,0.0,20 days 00:00:00.000000000
21572,39051,2014-08-12,2014-11-24,1031.8,468.2000000000001,0.0,0.0,0.0,104 days 00:00:00.000000000
21573,39051,2015-03-24,2015-06-01,0.0,1000.0,0.0,0.0,0.0,69 days 00:00:00.000000000
21574,39051,2015-10-20,2016-01-11,1.3499999999999657,1198.65,0.0,0.0,0.0,83 days 00:00:00.000000000
21575,39051,2016-06-14,2016-09-12,639.5400000000002,660.4599999999998,0.0,0.0,0.0,90 days 00:00:00.000000000
21576,39051,2017-06-20,2017-07-10,293.90999999999997,6.09,0.0,0.0,0.0,20 days 00:00:00.000000000
21577,39051,2017-08-15,2017-11-13,528.16,771.84,0.0,0.0,0.0,90 days 00:00:00.000000000
21578,39053,2010-04-27,2010-05-10,194.91,5.09,0.0,0.0,0.0,13 days 00:00:00.000000000
21579,39053,2012-06-19,2012-11-19,510.3299999999999,1177.1699999999998,512.5,0.0,0.0,153 days 00:00:00.000000000
21580,39053,2014-09-30,2014-10-20,82.82999999999998,217.17000000000002,0.0,0.0,0.0,20 days 00:00:00.000000000
21581,39053,2015-02-03,2015-03-02,277.84,122.16,0.0,0.0,0.0,27 days 00:00:00.000000000
21582,39053,2015-05-26,2015-06-29,491.5999999999999,8.4,0.0,0.0,0.0,34 days 00:00:00.000000000
21583,39053,2015-09-08,2015-11-30,855.0800000000002,344.91999999999985,0.0,0.0,0.0,83 days 00:00:00.000000000
21584,39053,2016-04-19,2016-05-02,197.9,2.1,0.0,0.0,0.0,13 days 00:00:00.000000000
21585,39053,2016-06-21,2016-06-27,91.41,8.59,0.0,0.0,0.0,6 days 00:00:00.000000000
21586,39053,2016-08-30,2016-10-24,105.76999999999998,694.23,0.0,0.0,0.0,55 days 00:00:00.000000000
21587,39053,2016-11-29,2016-12-19,85.39999999999999,214.6,0.0,0.0,0.0,20 days 00:00:00.000000000
21588,39053,2017-06-13,2017-06-19,19.55,80.45,0.0,0.0,0.0,6 days 00:00:00.000000000
21589,39055,2010-04-13,2010-05-17,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
21590,39055,2012-05-22,2012-10-29,290.6,946.5200000000001,1062.88,0.0,0.0,160 days 00:00:00.000000000
21591,39055,2015-05-26,2015-06-01,95.54,4.46,0.0,0.0,0.0,6 days 00:00:00.000000000
21592,39055,2015-08-18,2015-11-02,722.87,377.12999999999994,0.0,0.0,0.0,76 days 00:00:00.000000000
21593,39055,2015-12-15,2016-01-11,0.0,215.02,184.98,0.0,0.0,27 days 00:00:00.000000000
21594,39055,2016-06-07,2016-10-03,8.610000000000014,1174.9099999999999,514.09,2.39,0.0,118 days 00:00:00.000000000
21595,39055,2017-09-26,2017-11-20,42.27,683.9499999999999,73.77999999999999,0.0,0.0,55 days 00:00:00.000000000
21596,39057,2010-04-27,2010-05-17,255.09,44.910000000000004,0.0,0.0,0.0,20 days 00:00:00.000000000
21597,39057,2010-08-31,2010-12-06,97.41,491.6199999999999,793.1699999999998,17.8,0.0,97 days 00:00:00.000000000
21598,39057,2010-12-28,2011-02-21,742.66,57.339999999999996,0.0,0.0,0.0,55 days 00:00:00.000000000
21599,39057,2012-06-19,2013-02-04,329.76,1134.2300000000002,1436.9699999999991,398.81000000000006,0.0,230 days 00:00:00.000000000
21600,39057,2013-09-17,2013-09-23,15.64,84.36,0.0,0.0,0.0,6 days 00:00:00.000000000
21601,39057,2014-08-19,2014-08-25,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
21602,39057,2015-05-26,2015-06-22,199.22,200.78,0.0,0.0,0.0,27 days 00:00:00.000000000
21603,39057,2015-10-20,2015-11-02,0.0,200.0,0.0,0.0,0.0,13 days 00:00:00.000000000
21604,39057,2016-06-14,2016-08-22,104.25,852.5899999999999,43.16,0.0,0.0,69 days 00:00:00.000000000
21605,39057,2016-11-15,2016-12-19,97.83,402.17,0.0,0.0,0.0,34 days 00:00:00.000000000
21606,39057,2017-06-13,2017-06-19,99.86,0.14,0.0,0.0,0.0,6 days 00:00:00.000000000
21607,39059,2010-04-13,2010-06-07,264.09000000000003,535.91,0.0,0.0,0.0,55 days 00:00:00.000000000
21608,39059,2010-08-31,2010-11-29,10.360000000000028,1289.64,0.0,0.0,0.0,90 days 00:00:00.000000000
21609,39059,2012-06-12,2012-10-29,96.2,591.45,1312.3499999999997,0.0,0.0,139 days 00:00:00.000000000
21610,39059,2013-04-16,2013-04-29,71.12,128.88,0.0,0.0,0.0,13 days 00:00:00.000000000
21611,39059,2013-05-07,2013-07-01,270.81,529.19,0.0,0.0,0.0,55 days 00:00:00.000000000
21612,39059,2015-06-09,2015-06-22,190.5,9.5,0.0,0.0,0.0,13 days 00:00:00.000000000
21613,39059,2015-08-18,2016-01-04,1515.29,484.71000000000015,0.0,0.0,0.0,139 days 00:00:00.000000000
21614,39059,2016-06-21,2016-10-24,467.0100000000001,1293.09,39.9,0.0,0.0,125 days 00:00:00.000000000
21615,39059,2016-11-29,2016-12-19,153.98,146.02,0.0,0.0,0.0,20 days 00:00:00.000000000
21616,39059,2017-09-26,2017-11-06,89.02,468.71999999999997,42.25,0.0,0.0,41 days 00:00:00.000000000
21617,39061,2010-04-13,2010-05-17,407.81,92.19,0.0,0.0,0.0,34 days 00:00:00.000000000
21618,39061,2010-08-24,2011-02-21,269.09000000000003,1230.9099999999999,115.95999999999998,984.04,0.0,181 days 00:00:00.000000000
21619,39061,2011-08-02,2011-09-26,533.39,266.61,0.0,0.0,0.0,55 days 00:00:00.000000000
21620,39061,2012-06-19,2013-02-04,432.7199999999999,1071.7799999999997,1320.53,420.24,0.0,230 days 00:00:00.000000000
21621,39061,2014-08-19,2014-08-25,20.05,79.95,0.0,0.0,0.0,6 days 00:00:00.000000000
21622,39061,2015-02-10,2015-03-02,283.56,16.44,0.0,0.0,0.0,20 days 00:00:00.000000000
21623,39061,2015-05-26,2015-06-29,69.37,376.35999999999996,54.27,0.0,0.0,34 days 00:00:00.000000000
21624,39061,2015-10-20,2015-11-02,172.46,27.54,0.0,0.0,0.0,13 days 00:00:00.000000000
21625,39061,2016-06-21,2016-08-15,348.23,451.77000000000004,0.0,0.0,0.0,55 days 00:00:00.000000000
21626,39061,2016-11-15,2016-12-26,108.60000000000001,491.4,0.0,0.0,0.0,41 days 00:00:00.000000000
21627,39061,2017-02-28,2017-03-06,38.6,61.4,0.0,0.0,0.0,6 days 00:00:00.000000000
21628,39061,2017-06-13,2017-06-19,74.32,25.68,0.0,0.0,0.0,6 days 00:00:00.000000000
21629,39063,2010-08-31,2011-04-25,1967.0099999999995,1432.9900000000007,0.0,0.0,0.0,237 days 00:00:00.000000000
21630,39063,2011-07-19,2011-07-25,84.74,15.26,0.0,0.0,0.0,6 days 00:00:00.000000000
21631,39063,2012-05-22,2012-09-24,135.21,810.02,841.43,13.34,0.0,125 days 00:00:00.000000000
21632,39063,2013-04-09,2013-04-15,79.85,20.15,0.0,0.0,0.0,6 days 00:00:00.000000000
21633,39063,2015-05-26,2015-06-01,77.77,22.23,0.0,0.0,0.0,6 days 00:00:00.000000000
21634,39063,2015-10-20,2015-11-02,155.28,44.72,0.0,0.0,0.0,13 days 00:00:00.000000000
21635,39063,2015-12-15,2016-01-04,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21636,39063,2016-06-21,2016-10-03,200.56,501.46,709.51,88.47,0.0,104 days 00:00:00.000000000
21637,39063,2016-11-22,2017-01-16,57.720000000000006,742.28,0.0,0.0,0.0,55 days 00:00:00.000000000
21638,39063,2017-10-03,2017-10-30,283.96000000000004,116.03999999999999,0.0,0.0,0.0,27 days 00:00:00.000000000
21639,39065,2010-09-07,2010-11-29,168.28,1031.72,0.0,0.0,0.0,83 days 00:00:00.000000000
21640,39065,2011-07-19,2011-07-25,62.28,37.72,0.0,0.0,0.0,6 days 00:00:00.000000000
21641,39065,2012-05-22,2012-09-10,581.33,418.31,598.02,2.34,0.0,111 days 00:00:00.000000000
21642,39065,2015-10-20,2015-11-02,16.02000000000001,183.98,0.0,0.0,0.0,13 days 00:00:00.000000000
21643,39065,2015-12-15,2016-01-04,87.14,212.86,0.0,0.0,0.0,20 days 00:00:00.000000000
21644,39065,2016-06-14,2016-10-03,556.7500000000001,656.56,319.71999999999997,66.97,0.0,111 days 00:00:00.000000000
21645,39065,2016-11-22,2017-01-16,192.76,607.2399999999999,0.0,0.0,0.0,55 days 00:00:00.000000000
21646,39065,2017-10-03,2017-10-30,37.400000000000006,362.6,0.0,0.0,0.0,27 days 00:00:00.000000000
21647,39067,2010-04-27,2010-06-07,0.0,600.0,0.0,0.0,0.0,41 days 00:00:00.000000000
21648,39067,2010-08-31,2010-11-29,0.0,1300.0,0.0,0.0,0.0,90 days 00:00:00.000000000
21649,39067,2012-06-12,2012-10-29,0.09000000000000341,572.8199999999999,1427.0899999999997,0.0,0.0,139 days 00:00:00.000000000
21650,39067,2013-05-07,2013-07-01,570.0099999999999,229.99000000000004,0.0,0.0,0.0,55 days 00:00:00.000000000
21651,39067,2015-08-18,2016-01-04,570.8099999999998,1429.19,0.0,0.0,0.0,139 days 00:00:00.000000000
21652,39067,2016-06-21,2016-10-24,539.59,1084.6299999999997,175.77999999999994,0.0,0.0,125 days 00:00:00.000000000
21653,39067,2017-10-03,2017-11-06,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
21654,39069,2010-08-31,2011-04-25,0.0,3399.8,0.19999999999999998,0.0,0.0,237 days 00:00:00.000000000
21655,39069,2011-07-19,2011-08-29,198.52,383.46,18.02,0.0,0.0,41 days 00:00:00.000000000
21656,39069,2012-05-22,2013-03-04,1054.7300000000002,1564.98,800.4699999999998,679.82,0.0,286 days 00:00:00.000000000
21657,39069,2013-04-09,2013-04-15,40.41,59.59,0.0,0.0,0.0,6 days 00:00:00.000000000
21658,39069,2013-09-17,2013-10-07,298.35,1.6500000000000001,0.0,0.0,0.0,20 days 00:00:00.000000000
21659,39069,2014-08-26,2014-09-15,299.96999999999997,0.03,0.0,0.0,0.0,20 days 00:00:00.000000000
21660,39069,2015-03-24,2015-06-01,338.94000000000005,661.06,0.0,0.0,0.0,69 days 00:00:00.000000000
21661,39069,2015-10-20,2016-01-11,323.58,876.42,0.0,0.0,0.0,83 days 00:00:00.000000000
21662,39069,2016-06-14,2016-10-03,339.3299999999999,1238.48,22.189999999999998,0.0,0.0,111 days 00:00:00.000000000
21663,39069,2016-11-22,2017-01-02,505.4,94.60000000000001,0.0,0.0,0.0,41 days 00:00:00.000000000
21664,39069,2017-09-19,2017-11-13,576.76,223.23999999999998,0.0,0.0,0.0,55 days 00:00:00.000000000
21665,39071,2010-04-13,2010-05-17,195.3,304.7,0.0,0.0,0.0,34 days 00:00:00.000000000
21666,39071,2010-08-31,2010-12-06,0.0,300.0,731.3599999999997,368.64,0.0,97 days 00:00:00.000000000
21667,39071,2010-12-28,2011-02-07,566.54,33.46,0.0,0.0,0.0,41 days 00:00:00.000000000
21668,39071,2012-06-19,2013-02-04,802.8000000000001,1075.2900000000002,1384.5000000000007,37.41,0.0,230 days 00:00:00.000000000
21669,39071,2013-09-17,2013-09-23,13.420000000000002,86.58,0.0,0.0,0.0,6 days 00:00:00.000000000
21670,39071,2014-09-30,2014-10-20,3.7199999999999847,296.28000000000003,0.0,0.0,0.0,20 days 00:00:00.000000000
21671,39071,2015-02-03,2015-03-02,353.32000000000005,46.68,0.0,0.0,0.0,27 days 00:00:00.000000000
21672,39071,2015-05-26,2015-06-22,0.010000000000005116,397.65,2.34,0.0,0.0,27 days 00:00:00.000000000
21673,39071,2015-09-22,2015-11-02,387.6,212.4,0.0,0.0,0.0,41 days 00:00:00.000000000
21674,39071,2016-06-21,2016-08-22,601.85,298.15000000000003,0.0,0.0,0.0,62 days 00:00:00.000000000
21675,39071,2016-09-27,2016-10-03,7.689999999999998,92.31,0.0,0.0,0.0,6 days 00:00:00.000000000
21676,39071,2016-10-18,2016-10-24,28.61,71.39,0.0,0.0,0.0,6 days 00:00:00.000000000
21677,39071,2016-11-08,2016-12-19,43.18,369.53,187.29000000000002,0.0,0.0,41 days 00:00:00.000000000
21678,39071,2017-06-13,2017-06-19,15.03,84.97,0.0,0.0,0.0,6 days 00:00:00.000000000
21679,39073,2010-04-27,2010-05-17,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21680,39073,2010-09-14,2010-11-29,820.5999999999999,279.40000000000003,0.0,0.0,0.0,76 days 00:00:00.000000000
21681,39073,2012-06-19,2012-12-10,487.80999999999995,194.69999999999996,1817.49,0.0,0.0,174 days 00:00:00.000000000
21682,39073,2014-09-30,2014-10-20,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21683,39073,2015-06-09,2015-06-22,0.0,200.0,0.0,0.0,0.0,13 days 00:00:00.000000000
21684,39073,2015-10-20,2015-11-02,80.32,119.68,0.0,0.0,0.0,13 days 00:00:00.000000000
21685,39073,2016-06-21,2016-06-27,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
21686,39073,2016-09-20,2016-10-24,257.83,242.17000000000002,0.0,0.0,0.0,34 days 00:00:00.000000000
21687,39073,2016-11-29,2016-12-19,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21688,39073,2017-06-13,2017-06-26,19.489999999999995,180.51,0.0,0.0,0.0,13 days 00:00:00.000000000
21689,39073,2017-10-03,2017-10-16,181.74,18.26,0.0,0.0,0.0,13 days 00:00:00.000000000
21690,39075,2010-04-13,2010-06-07,0.0,800.0,0.0,0.0,0.0,55 days 00:00:00.000000000
21691,39075,2010-08-31,2010-11-29,8.449999999999987,1291.5499999999997,0.0,0.0,0.0,90 days 00:00:00.000000000
21692,39075,2012-06-12,2012-10-29,24.759999999999977,686.4799999999999,1288.76,0.0,0.0,139 days 00:00:00.000000000
21693,39075,2015-08-18,2015-09-07,149.04,150.96,0.0,0.0,0.0,20 days 00:00:00.000000000
21694,39075,2015-10-20,2016-01-04,519.1800000000001,580.8199999999999,0.0,0.0,0.0,76 days 00:00:00.000000000
21695,39075,2016-06-21,2016-10-24,185.6,924.0999999999997,687.6200000000001,2.68,0.0,125 days 00:00:00.000000000
21696,39075,2016-11-29,2016-12-05,87.15,12.85,0.0,0.0,0.0,6 days 00:00:00.000000000
21697,39075,2017-09-26,2017-11-13,0.2600000000000051,200.0,499.74,0.0,0.0,48 days 00:00:00.000000000
21698,39077,2010-04-13,2010-05-17,458.8,41.2,0.0,0.0,0.0,34 days 00:00:00.000000000
21699,39077,2010-08-31,2010-11-29,704.92,595.08,0.0,0.0,0.0,90 days 00:00:00.000000000
21700,39077,2012-05-22,2012-09-24,31.54000000000001,818.21,950.2499999999999,0.0,0.0,125 days 00:00:00.000000000
21701,39077,2015-05-12,2015-06-01,131.12,168.88,0.0,0.0,0.0,20 days 00:00:00.000000000
21702,39077,2015-12-15,2016-01-11,99.13,299.11,1.76,0.0,0.0,27 days 00:00:00.000000000
21703,39077,2016-06-21,2016-10-24,331.73999999999995,545.3100000000001,857.0400000000001,65.91,0.0,125 days 00:00:00.000000000
21704,39077,2016-11-22,2017-01-02,162.01,437.9900000000001,0.0,0.0,0.0,41 days 00:00:00.000000000
21705,39077,2017-06-20,2017-07-10,290.37,9.629999999999999,0.0,0.0,0.0,20 days 00:00:00.000000000
21706,39077,2017-09-26,2017-11-13,137.95,562.05,0.0,0.0,0.0,48 days 00:00:00.000000000
21707,39079,2010-04-27,2010-05-17,114.96000000000001,185.04,0.0,0.0,0.0,20 days 00:00:00.000000000
21708,39079,2010-09-14,2010-11-29,877.3799999999999,222.61999999999995,0.0,0.0,0.0,76 days 00:00:00.000000000
21709,39079,2012-06-19,2012-12-10,142.81,796.9000000000001,1537.54,22.75,0.0,174 days 00:00:00.000000000
21710,39079,2014-09-30,2014-10-20,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21711,39079,2015-02-03,2015-03-02,0.21999999999999886,399.78,0.0,0.0,0.0,27 days 00:00:00.000000000
21712,39079,2015-06-09,2015-06-22,113.14,86.86,0.0,0.0,0.0,13 days 00:00:00.000000000
21713,39079,2015-09-08,2015-11-02,734.5600000000001,65.44000000000003,0.0,0.0,0.0,55 days 00:00:00.000000000
21714,39079,2016-06-21,2016-06-27,54.35,45.65,0.0,0.0,0.0,6 days 00:00:00.000000000
21715,39079,2016-08-30,2016-10-03,290.16,209.84,0.0,0.0,0.0,34 days 00:00:00.000000000
21716,39079,2016-10-11,2016-10-24,197.95999999999998,2.04,0.0,0.0,0.0,13 days 00:00:00.000000000
21717,39079,2016-11-29,2016-12-19,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21718,39079,2017-06-13,2017-06-19,63.05,36.95,0.0,0.0,0.0,6 days 00:00:00.000000000
21719,39081,2010-04-27,2010-06-07,0.0,600.0,0.0,0.0,0.0,41 days 00:00:00.000000000
21720,39081,2010-08-31,2010-12-06,98.8,1301.2,0.0,0.0,0.0,97 days 00:00:00.000000000
21721,39081,2012-06-12,2012-10-29,0.0,1405.2099999999998,594.7900000000002,0.0,0.0,139 days 00:00:00.000000000
21722,39081,2013-05-07,2013-07-01,644.06,155.94,0.0,0.0,0.0,55 days 00:00:00.000000000
21723,39081,2015-08-18,2016-01-04,1048.7,951.3000000000002,0.0,0.0,0.0,139 days 00:00:00.000000000
21724,39081,2016-07-05,2016-10-03,499.92,799.1,0.9800000000000001,0.0,0.0,90 days 00:00:00.000000000
21725,39081,2017-10-03,2017-11-06,0.46999999999997044,499.53000000000003,0.0,0.0,0.0,34 days 00:00:00.000000000
21726,39083,2010-04-13,2010-06-07,115.74,684.26,0.0,0.0,0.0,55 days 00:00:00.000000000
21727,39083,2010-08-31,2010-11-29,774.0500000000001,525.9499999999999,0.0,0.0,0.0,90 days 00:00:00.000000000
21728,39083,2012-06-12,2012-10-29,467.95000000000005,598.3399999999999,933.71,0.0,0.0,139 days 00:00:00.000000000
21729,39083,2015-10-20,2015-11-02,159.72,40.28,0.0,0.0,0.0,13 days 00:00:00.000000000
21730,39083,2015-12-15,2016-01-04,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
21731,39083,2016-06-21,2016-10-03,210.22999999999996,1139.3999999999999,150.37,0.0,0.0,104 days 00:00:00.000000000
21732,39083,2016-11-22,2016-12-19,57.66000000000001,342.34000000000003,0.0,0.0,0.0,27 days 00:00:00.000000000
21733,39083,2017-09-26,2017-11-13,86.5,232.76,380.74999999999994,0.0,0.0,48 days 00:00:00.000000000
21734,39085,2010-04-13,2010-05-17,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
21735,39085,2012-05-22,2012-09-24,23.159999999999997,986.6500000000001,790.19,0.0,0.0,125 days 00:00:00.000000000
21736,39085,2012-10-16,2012-10-22,99.98,0.02,0.0,0.0,0.0,6 days 00:00:00.000000000
21737,39085,2015-05-12,2015-05-25,199.24,0.76,0.0,0.0,0.0,13 days 00:00:00.000000000
21738,39085,2015-09-08,2015-10-05,398.32000000000005,1.6800000000000002,0.0,0.0,0.0,27 days 00:00:00.000000000
21739,39085,2015-12-15,2016-01-11,0.6299999999999955,323.83,75.54,0.0,0.0,27 days 00:00:00.000000000
21740,39085,2016-06-07,2016-10-03,72.96000000000001,989.79,581.65,55.6,0.0,118 days 00:00:00.000000000
21741,39085,2017-09-26,2017-11-20,88.73,711.27,0.0,0.0,0.0,55 days 00:00:00.000000000
21742,39087,2010-11-02,2010-12-06,211.95000000000002,288.05,0.0,0.0,0.0,34 days 00:00:00.000000000
21743,39087,2012-06-19,2012-12-10,1095.1500000000003,1228.74,176.10999999999999,0.0,0.0,174 days 00:00:00.000000000
21744,39087,2014-07-08,2014-09-08,715.44,184.55999999999997,0.0,0.0,0.0,62 days 00:00:00.000000000
21745,39087,2014-09-30,2014-10-20,123.07000000000001,176.93,0.0,0.0,0.0,20 days 00:00:00.000000000
21746,39087,2015-01-27,2015-03-02,369.13,130.87,0.0,0.0,0.0,34 days 00:00:00.000000000
21747,39087,2015-05-26,2015-06-29,347.26,152.73999999999998,0.0,0.0,0.0,34 days 00:00:00.000000000
21748,39087,2015-09-08,2015-11-30,153.44999999999993,1046.5499999999997,0.0,0.0,0.0,83 days 00:00:00.000000000
21749,39087,2016-04-19,2016-05-02,117.72,82.28,0.0,0.0,0.0,13 days 00:00:00.000000000
21750,39087,2016-08-30,2016-12-26,731.3500000000001,967.5699999999998,1.08,0.0,0.0,118 days 00:00:00.000000000
21751,39087,2017-06-13,2017-06-19,67.9,32.1,0.0,0.0,0.0,6 days 00:00:00.000000000
21752,39087,2017-12-19,2017-12-25,92.12,7.88,0.0,0.0,0.0,6 days 00:00:00.000000000
21753,39089,2010-04-13,2010-06-07,387.55000000000007,412.44999999999993,0.0,0.0,0.0,55 days 00:00:00.000000000
21754,39089,2010-08-31,2010-11-29,835.0400000000002,464.9599999999999,0.0,0.0,0.0,90 days 00:00:00.000000000
21755,39089,2012-06-19,2012-12-10,592.7900000000001,883.8600000000001,1023.3499999999997,0.0,0.0,174 days 00:00:00.000000000
21756,39089,2013-04-16,2013-04-29,173.78,26.22,0.0,0.0,0.0,13 days 00:00:00.000000000
21757,39089,2015-08-18,2015-09-07,271.79999999999995,28.200000000000003,0.0,0.0,0.0,20 days 00:00:00.000000000
21758,39089,2015-12-15,2016-01-04,186.99,113.01,0.0,0.0,0.0,20 days 00:00:00.000000000
21759,39089,2016-06-21,2016-06-27,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
21760,39089,2016-07-05,2016-10-24,1169.4699999999998,426.9500000000001,3.58,0.0,0.0,111 days 00:00:00.000000000
21761,39089,2016-11-22,2016-12-19,26.90000000000001,373.1,0.0,0.0,0.0,27 days 00:00:00.000000000
21762,39089,2017-09-26,2017-11-06,198.44000000000003,348.47,53.07,0.0,0.0,41 days 00:00:00.000000000
21763,39091,2010-08-31,2010-10-18,266.99,433.01,0.0,0.0,0.0,48 days 00:00:00.000000000
21764,39091,2011-07-19,2011-07-25,83.28,16.72,0.0,0.0,0.0,6 days 00:00:00.000000000
21765,39091,2012-06-12,2012-09-17,568.09,366.57000000000005,463.9,1.44,0.0,97 days 00:00:00.000000000
21766,39091,2012-09-25,2012-10-08,199.98,0.02,0.0,0.0,0.0,13 days 00:00:00.000000000
21767,39091,2013-09-17,2013-09-23,62.2,37.8,0.0,0.0,0.0,6 days 00:00:00.000000000
21768,39091,2015-10-20,2015-11-02,8.699999999999987,191.3,0.0,0.0,0.0,13 days 00:00:00.000000000
21769,39091,2016-06-14,2016-10-03,544.2299999999999,707.5200000000002,290.03000000000003,58.22,0.0,111 days 00:00:00.000000000
21770,39091,2016-11-22,2017-01-09,283.79999999999995,416.19999999999993,0.0,0.0,0.0,48 days 00:00:00.000000000
21771,39091,2017-10-03,2017-10-30,60.39999999999999,339.6,0.0,0.0,0.0,27 days 00:00:00.000000000
21772,39093,2010-04-13,2010-05-17,17.00000000000003,483.0,0.0,0.0,0.0,34 days 00:00:00.000000000
21773,39093,2010-08-31,2010-10-04,0.0,500.0,0.0,0.0,0.0,34 days 00:00:00.000000000
21774,39093,2012-05-22,2012-09-24,88.02000000000001,871.94,840.04,0.0,0.0,125 days 00:00:00.000000000
21775,39093,2015-05-12,2015-06-01,51.94,248.06,0.0,0.0,0.0,20 days 00:00:00.000000000
21776,39093,2015-10-20,2015-11-02,193.86,6.14,0.0,0.0,0.0,13 days 00:00:00.000000000
21777,39093,2015-12-15,2016-01-11,56.94,252.0,91.06,0.0,0.0,27 days 00:00:00.000000000
21778,39093,2016-06-21,2016-10-03,199.6,357.25,923.29,19.86,0.0,104 days 00:00:00.000000000
21779,39093,2017-09-19,2017-11-20,168.94,411.07000000000005,319.98999999999995,0.0,0.0,62 days 00:00:00.000000000
21780,39095,2010-08-31,2011-04-25,1418.1699999999996,1825.2500000000002,156.58,0.0,0.0,237 days 00:00:00.000000000
