,fips,valid_start,valid_end,none,d0,d1,d2,d3,d4,diff
11993,22105,2012-05-29,2012-07-23,134.785,265.21500000000003,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
11994,22105,2012-12-04,2013-02-04,225.91,74.09,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
11995,22105,2013-08-13,2013-08-26,51.01,48.99,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
11996,22105,2013-09-17,2013-09-23,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
11997,22105,2014-01-21,2014-02-24,9.538,61.11999999999999,29.342000000000002,0.0,0.0,0.0,34 days 00:00:00.000000000
11998,22105,2014-05-06,2014-05-12,96.93,3.07,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
11999,22105,2014-09-30,2015-01-26,104.218,165.75799999999998,67.51400000000001,2.5119999999999996,0.0,0.0,118 days 00:00:00.000000000
12000,22105,2015-02-17,2015-04-20,0.0,266.5733333333333,33.426666666666684,0.0,0.0,0.0,62 days 00:00:00.000000000
12001,22105,2015-08-11,2015-10-26,0.0,60.628,100.75,45.041999999999994,13.580000000000002,0.0,76 days 00:00:00.000000000
12002,22105,2016-03-08,2016-03-14,75.5,24.5,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12003,22105,2016-10-11,2017-01-02,15.215000000000002,68.11833333333334,83.33333333333333,33.333333333333336,0.0,0.0,83 days 00:00:00.000000000
12004,22105,2017-03-07,2017-05-08,257.16333333333336,42.836666666666666,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12005,22105,2017-11-21,2017-12-11,71.52333333333335,28.47666666666667,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12006,22107,2010-03-30,2012-02-06,817.5299999999997,2940.109999999999,3172.7400000000002,2459.29,310.33,0.0,678 days 00:00:00.000000000
12007,22107,2012-05-29,2012-09-03,70.59499999999997,629.4050000000001,0.0,0.0,0.0,0.0,97 days 00:00:00.000000000
12008,22107,2012-11-20,2013-01-07,0.0,700.0,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
12009,22107,2013-07-16,2013-11-25,385.23999999999995,1186.9000000000003,318.86,8.99,0.0,0.0,132 days 00:00:00.000000000
12010,22107,2014-02-04,2014-02-10,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12011,22107,2014-02-25,2014-04-07,26.539999999999996,73.46,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12012,22107,2014-12-09,2014-12-29,16.7,83.3,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12013,22107,2015-02-17,2015-03-09,0.0,100.0,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12014,22107,2015-07-28,2015-11-02,99.98,204.95000000000002,217.945,77.125,100.0,0.0,97 days 00:00:00.000000000
12015,22107,2016-03-01,2016-03-14,33.815,66.185,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12016,22107,2016-05-24,2016-08-22,11.810000000000002,836.2900000000002,451.9,0.0,0.0,0.0,90 days 00:00:00.000000000
12017,22107,2016-09-27,2017-05-08,436.765,585.9749999999999,243.80999999999997,193.94000000000003,139.51,0.0,223 days 00:00:00.000000000
12018,22107,2017-10-03,2018-01-01,110.57,271.45,916.3000000000002,1.68,0.0,0.0,90 days 00:00:00.000000000
12019,22109,2010-04-06,2010-06-07,10.720000000000004,269.78666666666663,19.493333333333332,0.0,0.0,0.0,62 days 00:00:00.000000000
12020,22109,2010-09-28,2010-11-08,10.22166666666667,89.18833333333333,0.59,0.0,0.0,0.0,41 days 00:00:00.000000000
12021,22109,2010-11-30,2011-05-09,0.0,119.18999999999998,216.92800000000003,105.766,18.116,0.0,160 days 00:00:00.000000000
12022,22109,2011-05-24,2011-09-05,0.0,2.7600000000000002,120.30666666666669,44.5,187.73333333333332,144.70000000000002,104 days 00:00:00.000000000
12023,22109,2011-10-11,2012-06-11,0.0,244.10399999999998,195.89600000000002,103.36000000000001,156.64000000000001,0.0,244 days 00:00:00.000000000
12024,22109,2012-12-04,2013-02-04,0.0,300.0,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12025,22109,2013-04-02,2013-04-08,90.01,9.99,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12026,22109,2013-08-13,2013-09-23,41.47666666666667,58.52333333333333,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12027,22109,2013-12-31,2014-03-03,238.4766666666667,52.24666666666667,9.276666666666667,0.0,0.0,0.0,62 days 00:00:00.000000000
12028,22109,2014-04-29,2014-05-12,0.9099999999999966,99.09,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12029,22109,2014-11-04,2015-04-20,0.0,149.03,242.27833333333334,8.691666666666666,0.0,0.0,167 days 00:00:00.000000000
12030,22109,2015-07-28,2015-10-26,197.67,534.7,495.06999999999994,72.56,0.0,0.0,90 days 00:00:00.000000000
12031,22109,2016-07-12,2016-07-25,99.92,0.08,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12032,22109,2016-10-18,2017-01-09,10.543333333333333,107.77666666666669,81.68,0.0,0.0,0.0,83 days 00:00:00.000000000
12033,22109,2017-03-07,2017-05-08,39.54999999999999,260.45,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12034,22109,2017-11-28,2018-01-01,28.826,71.174,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
12035,22111,2010-03-30,2012-02-20,108.81666666666666,280.7533333333334,467.92,981.8833333333329,1359.2800000000004,101.34999999999998,692 days 00:00:00.000000000
12036,22111,2012-05-29,2012-10-08,0.020000000000010232,346.79999999999995,985.1400000000001,424.38000000000005,143.66,0.0,132 days 00:00:00.000000000
12037,22111,2013-03-19,2013-04-15,0.0,100.0,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12038,22111,2013-05-14,2013-06-24,91.13666666666667,8.863333333333333,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12039,22111,2013-07-09,2014-04-07,271.2633333333333,647.9766666666666,137.21333333333334,207.88666666666666,35.660000000000004,0.0,272 days 00:00:00.000000000
12040,22111,2014-05-06,2014-05-19,78.345,21.655,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12041,22111,2014-07-08,2014-07-21,2.4350000000000023,97.565,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12042,22111,2014-09-30,2015-01-05,411.31499999999994,288.685,0.0,0.0,0.0,0.0,97 days 00:00:00.000000000
12043,22111,2015-02-10,2015-03-02,81.98,18.02,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12044,22111,2015-07-28,2015-11-23,44.592,49.779999999999994,65.09,40.538000000000004,85.9,54.1,118 days 00:00:00.000000000
12045,22111,2016-02-16,2016-03-14,38.92,61.08,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12046,22111,2016-07-12,2016-08-15,40.47,59.529999999999994,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
12047,22111,2016-09-27,2017-05-01,374.12000000000006,1456.9899999999998,1019.3799999999999,249.51,0.0,0.0,216 days 00:00:00.000000000
12048,22111,2017-10-03,2018-01-01,180.42,292.65999999999997,321.96,484.47999999999996,20.48,0.0,90 days 00:00:00.000000000
12049,22113,2010-04-06,2010-06-07,0.0,266.6666666666667,33.333333333333336,0.0,0.0,0.0,62 days 00:00:00.000000000
12050,22113,2010-06-22,2010-08-23,168.99,131.01,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12051,22113,2010-09-21,2012-03-26,1335.5899999999992,1250.2600000000002,1682.41,1593.7,1252.6200000000001,785.4599999999998,552 days 00:00:00.000000000
12052,22113,2012-05-29,2012-07-09,30.288333333333338,69.71166666666666,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12053,22113,2012-11-06,2012-12-31,147.34,252.66000000000003,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
12054,22113,2013-07-23,2014-06-30,140.23000000000002,2593.199999999999,1739.52,427.04999999999995,0.0,0.0,342 days 00:00:00.000000000
12055,22113,2014-11-04,2015-01-26,131.71,68.21000000000001,0.08,0.0,0.0,0.0,83 days 00:00:00.000000000
12056,22113,2015-02-17,2015-04-20,1.6199999999999999,168.6233333333333,129.7566666666667,0.0,0.0,0.0,62 days 00:00:00.000000000
12057,22113,2015-07-28,2015-11-02,80.77000000000001,219.15,300.05,100.03000000000002,0.0,0.0,97 days 00:00:00.000000000
12058,22113,2016-03-01,2016-04-18,612.9000000000001,87.1,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
12059,22113,2016-07-12,2016-07-25,95.28,4.72,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12060,22113,2016-10-18,2017-01-02,9.046,125.228,75.51599999999999,10.209999999999999,0.0,0.0,76 days 00:00:00.000000000
12061,22113,2017-03-07,2017-05-08,12.506666666666668,287.49333333333334,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12062,22113,2017-11-21,2017-12-11,23.30666666666667,76.69333333333333,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12063,22115,2010-04-06,2012-03-12,87.876,115.704,296.14799999999997,307.77399999999983,606.5719999999999,605.934,706 days 00:00:00.000000000
12064,22115,2012-05-29,2012-09-03,294.97,391.23499999999996,13.795,0.0,0.0,0.0,97 days 00:00:00.000000000
12065,22115,2012-09-25,2012-10-01,90.47,9.53,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12066,22115,2012-10-16,2013-01-14,205.49,401.88000000000005,423.47,269.15999999999997,0.0,0.0,90 days 00:00:00.000000000
12067,22115,2013-03-26,2013-04-15,94.52333333333333,5.476666666666667,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12068,22115,2013-07-02,2013-11-25,117.44000000000001,222.37333333333333,221.34333333333328,136.67666666666665,2.1666666666666665,0.0,146 days 00:00:00.000000000
12069,22115,2014-01-21,2014-03-31,68.21,143.47,38.32,0.0,0.0,0.0,69 days 00:00:00.000000000
12070,22115,2014-04-22,2014-06-09,273.56000000000006,426.39,0.05,0.0,0.0,0.0,48 days 00:00:00.000000000
12071,22115,2014-12-16,2015-01-05,90.49666666666667,9.503333333333332,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12072,22115,2015-02-17,2015-03-09,1.310000000000002,94.55333333333333,4.136666666666667,0.0,0.0,0.0,20 days 00:00:00.000000000
12073,22115,2015-07-28,2015-11-02,36.66,81.555,333.065,181.62,67.105,0.0,97 days 00:00:00.000000000
12074,22115,2016-02-16,2016-02-22,65.87,34.13,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12075,22115,2016-03-01,2016-03-14,7.344999999999999,92.655,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12076,22115,2016-07-26,2016-08-15,59.13999999999999,40.86000000000001,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12077,22115,2016-10-04,2017-01-23,49.974999999999994,111.28250000000001,109.41749999999996,104.405,24.92,0.0,111 days 00:00:00.000000000
12078,22115,2017-02-28,2017-04-10,34.82666666666667,65.17333333333333,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12079,22115,2017-10-31,2017-11-06,98.89,1.11,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12080,22115,2017-11-14,2018-01-01,0.06999999999999318,161.24,538.69,0.0,0.0,0.0,48 days 00:00:00.000000000
12081,22117,2010-04-06,2010-07-05,239.27,1041.4099999999999,19.32,0.0,0.0,0.0,90 days 00:00:00.000000000
12082,22117,2010-09-21,2011-09-05,0.0,449.77,1239.5349999999996,453.21500000000003,182.79500000000002,174.685,349 days 00:00:00.000000000
12083,22117,2011-10-11,2012-03-26,27.668333333333322,109.39666666666666,262.935,0.0,0.0,0.0,167 days 00:00:00.000000000
12084,22117,2012-05-29,2012-07-23,0.7950000000000017,399.20500000000004,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
12085,22117,2012-12-04,2012-12-10,95.06,4.94,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12086,22117,2013-08-13,2013-08-19,4.200000000000003,95.8,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12087,22117,2013-09-17,2013-09-23,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12088,22117,2014-01-21,2014-02-24,27.788,67.692,4.5200000000000005,0.0,0.0,0.0,34 days 00:00:00.000000000
12089,22117,2014-09-30,2015-01-26,39.716000000000015,210.14600000000002,80.56000000000002,9.578,0.0,0.0,118 days 00:00:00.000000000
12090,22117,2015-02-17,2015-04-20,0.0,215.92999999999998,84.07000000000001,0.0,0.0,0.0,62 days 00:00:00.000000000
12091,22117,2015-08-11,2015-10-26,0.0,66.386,93.614,47.676,12.324,0.0,76 days 00:00:00.000000000
12092,22117,2016-03-08,2016-03-14,63.32,36.68,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12093,22117,2016-10-11,2017-01-02,12.39,70.94333333333333,83.33333333333333,33.333333333333336,0.0,0.0,83 days 00:00:00.000000000
12094,22117,2017-03-21,2017-05-08,621.47,78.53,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
12095,22117,2017-11-21,2017-12-11,59.806666666666665,40.193333333333335,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12096,22119,2010-03-30,2012-03-26,115.945,432.23,490.8100000000002,1464.7800000000002,1860.3350000000012,835.9,727 days 00:00:00.000000000
12097,22119,2012-05-29,2012-12-31,1097.3500000000001,867.0000000000001,1125.25,10.400000000000002,0.0,0.0,216 days 00:00:00.000000000
12098,22119,2013-03-19,2013-12-09,176.54000000000002,1066.9350000000004,405.09,191.985,59.455,0.0,265 days 00:00:00.000000000
12099,22119,2014-01-28,2014-04-07,20.3225,229.6775,0.0,0.0,0.0,0.0,69 days 00:00:00.000000000
12100,22119,2014-05-06,2014-05-19,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12101,22119,2014-07-08,2014-07-21,0.0,100.0,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12102,22119,2014-09-30,2015-01-05,179.79500000000004,520.205,0.0,0.0,0.0,0.0,97 days 00:00:00.000000000
12103,22119,2015-07-28,2015-11-23,34.338,62.092,85.1,47.614000000000004,97.83599999999998,13.02,118 days 00:00:00.000000000
12104,22119,2016-02-16,2016-03-14,68.49249999999999,31.5075,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12105,22119,2016-07-12,2016-08-15,11.744000000000002,88.256,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
12106,22119,2016-09-27,2017-06-26,291.10999999999996,458.2733333333335,545.9833333333331,4.633333333333333,0.0,0.0,272 days 00:00:00.000000000
12107,22119,2017-09-19,2018-01-01,49.69333333333333,110.13666666666666,133.72333333333333,173.11333333333334,33.333333333333336,0.0,104 days 00:00:00.000000000
12108,22121,2010-04-06,2010-08-23,41.455000000000005,741.5800000000002,216.96500000000006,0.0,0.0,0.0,139 days 00:00:00.000000000
12109,22121,2010-09-21,2011-09-05,556.8849999999999,894.265,278.075,259.195,221.94000000000003,289.64,349 days 00:00:00.000000000
12110,22121,2011-10-11,2012-02-20,138.5,905.67,855.8300000000002,0.0,0.0,0.0,132 days 00:00:00.000000000
12111,22121,2012-12-04,2012-12-17,36.61,63.39,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12112,22121,2013-08-13,2013-08-26,77.85,22.15,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12113,22121,2013-09-03,2013-10-07,52.13199999999999,45.186,2.682,0.0,0.0,0.0,34 days 00:00:00.000000000
12114,22121,2014-01-21,2014-03-03,18.428333333333335,50.79666666666666,30.775000000000002,0.0,0.0,0.0,41 days 00:00:00.000000000
12115,22121,2014-04-29,2014-05-12,43.075,56.925,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12116,22121,2014-10-28,2014-11-17,2.6199999999999997,97.38,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12117,22121,2014-12-09,2015-01-05,17.505,47.16,35.335,0.0,0.0,0.0,27 days 00:00:00.000000000
12118,22121,2015-02-17,2015-04-20,0.0,176.50666666666666,123.49333333333334,0.0,0.0,0.0,62 days 00:00:00.000000000
12119,22121,2015-07-28,2015-10-26,173.06,462.15000000000003,530.8299999999999,133.96,0.0,0.0,90 days 00:00:00.000000000
12120,22121,2016-03-08,2016-03-14,10.670000000000002,89.33,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12121,22121,2016-10-11,2017-01-02,0.0,83.33333333333333,83.59666666666668,33.07,0.0,0.0,83 days 00:00:00.000000000
12122,22121,2017-03-07,2017-03-27,65.46000000000001,34.54,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12123,22123,2010-03-30,2011-12-26,205.45000000000002,788.25,2617.4799999999996,3794.979999999999,1693.8400000000006,0.0,636 days 00:00:00.000000000
12124,22123,2012-05-22,2012-10-08,45.025,312.25,453.135,189.58999999999997,0.0,0.0,139 days 00:00:00.000000000
12125,22123,2013-03-19,2013-04-15,74.8225,25.177500000000002,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12126,22123,2013-07-16,2013-12-02,15.924999999999997,234.075,400.09000000000003,259.02,90.89,0.0,139 days 00:00:00.000000000
12127,22123,2014-02-04,2014-02-10,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12128,22123,2014-02-25,2014-04-07,0.0,100.0,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12129,22123,2014-12-16,2014-12-29,40.525000000000006,59.474999999999994,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12130,22123,2015-08-11,2015-11-09,12.060000000000002,484.98,202.95999999999998,400.0,200.0,0.0,90 days 00:00:00.000000000
12131,22123,2016-03-08,2016-03-14,55.25,44.75,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12132,22123,2016-05-24,2016-06-13,0.0,100.0,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12133,22123,2016-09-27,2017-05-01,1270.0599999999997,396.41999999999996,688.1800000000001,545.34,200.0,0.0,216 days 00:00:00.000000000
12134,22123,2017-10-17,2018-01-01,18.913999999999998,87.64399999999999,55.89399999999999,57.548,0.0,0.0,76 days 00:00:00.000000000
12135,22125,2010-04-06,2010-08-23,16.25,590.3599999999999,393.39,0.0,0.0,0.0,139 days 00:00:00.000000000
12136,22125,2010-09-21,2011-09-05,32.1,843.04,870.6750000000001,298.87999999999994,262.10499999999996,193.20000000000002,349 days 00:00:00.000000000
12137,22125,2011-10-11,2012-01-30,56.965,237.825,104.83499999999998,0.375,0.0,0.0,111 days 00:00:00.000000000
12138,22125,2012-06-26,2012-07-23,86.305,13.695,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12139,22125,2012-12-04,2013-01-07,62.224000000000004,37.775999999999996,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
12140,22125,2013-07-23,2013-11-04,440.4866666666667,58.64333333333334,0.87,0.0,0.0,0.0,104 days 00:00:00.000000000
12141,22125,2014-01-21,2014-03-03,11.08,51.77666666666667,31.203333333333333,5.94,0.0,0.0,41 days 00:00:00.000000000
12142,22125,2014-05-06,2014-05-12,46.76,53.24,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12143,22125,2014-10-28,2014-11-17,87.94,12.06,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12144,22125,2014-12-09,2015-01-05,24.7325,54.004999999999995,21.2625,0.0,0.0,0.0,27 days 00:00:00.000000000
12145,22125,2015-02-17,2015-04-20,32.79333333333333,233.84333333333333,33.36333333333334,0.0,0.0,0.0,62 days 00:00:00.000000000
12146,22125,2015-08-11,2015-11-02,15.888333333333334,67.44500000000001,92.27833333333332,19.418333333333333,4.97,0.0,83 days 00:00:00.000000000
12147,22125,2016-03-01,2016-03-14,39.81,60.19,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12148,22125,2016-06-28,2016-07-25,99.645,0.355,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12149,22125,2016-10-11,2017-01-02,0.3300000000000007,71.435,92.625,35.61,0.0,0.0,83 days 00:00:00.000000000
12150,22125,2017-03-07,2017-05-01,327.905,72.095,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
12151,22125,2017-10-03,2017-10-23,83.62666666666667,16.373333333333335,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12152,22125,2017-11-28,2017-12-11,99.74000000000001,0.26,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12153,22127,2010-03-30,2012-02-20,47.973333333333336,210.00333333333333,254.42000000000004,501.8166666666668,1993.5133333333324,292.2833333333333,692 days 00:00:00.000000000
12154,22127,2012-05-29,2012-10-08,594.35,671.3299999999999,634.3199999999999,0.0,0.0,0.0,132 days 00:00:00.000000000
12155,22127,2012-11-13,2012-12-31,383.39,296.49000000000007,20.12,0.0,0.0,0.0,48 days 00:00:00.000000000
12156,22127,2013-03-26,2013-04-15,19.680000000000007,80.32,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12157,22127,2013-05-14,2013-06-24,93.30666666666666,6.6933333333333325,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12158,22127,2013-07-16,2013-11-25,187.67,839.26,466.59000000000015,406.3000000000001,0.2,0.0,132 days 00:00:00.000000000
12159,22127,2014-02-04,2014-04-07,3.5233333333333356,296.47666666666663,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12160,22127,2014-05-06,2014-05-12,84.12,15.88,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12161,22127,2014-12-09,2015-01-05,34.525000000000006,65.47500000000001,0.0,0.0,0.0,0.0,27 days 00:00:00.000000000
12162,22127,2015-02-17,2015-03-09,1.5199999999999958,98.48,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12163,22127,2015-08-04,2015-11-02,0.0,300.0,300.0,476.89,223.12,0.0,90 days 00:00:00.000000000
12164,22127,2016-02-16,2016-02-22,48.47,51.53,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12165,22127,2016-03-01,2016-03-14,46.165,53.835,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12166,22127,2016-05-24,2016-08-08,85.06,134.94,0.0,0.0,0.0,0.0,76 days 00:00:00.000000000
12167,22127,2016-09-27,2017-01-23,19.55,92.356,134.244,69.958,23.892,0.0,118 days 00:00:00.000000000
12168,22127,2017-02-07,2017-05-22,190.39666666666665,247.2966666666667,62.30666666666665,0.0,0.0,0.0,104 days 00:00:00.000000000
12169,22127,2017-10-03,2018-01-01,380.3299999999999,275.27000000000004,226.61999999999995,417.78000000000003,0.0,0.0,90 days 00:00:00.000000000
12170,23001,2010-05-18,2010-05-24,86.45,13.55,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12171,23001,2010-06-01,2010-06-07,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12172,23001,2010-07-27,2010-09-06,55.98666666666667,44.01333333333333,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12173,23001,2011-07-26,2011-08-15,6.406666666666666,93.59333333333332,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12174,23001,2012-01-17,2012-03-05,686.77,13.23,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
12175,23001,2012-03-27,2012-06-04,15.6675,109.3325,125.0,0.0,0.0,0.0,69 days 00:00:00.000000000
12176,23001,2012-07-31,2012-08-20,30.28333333333333,69.71666666666667,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12177,23001,2013-04-30,2013-06-10,43.48833333333334,56.511666666666656,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12178,23001,2013-11-12,2014-01-20,103.5475,141.6025,4.85,0.0,0.0,0.0,69 days 00:00:00.000000000
12179,23001,2015-03-31,2016-02-22,371.494,444.7260000000002,123.78000000000002,0.0,0.0,0.0,328 days 00:00:00.000000000
12180,23001,2016-05-24,2017-03-20,4.1400000000000015,1508.2800000000004,1975.31,679.19,133.08,0.0,300 days 00:00:00.000000000
12181,23001,2017-06-27,2018-01-01,549.1833333333334,265.8099999999999,85.00666666666667,0.0,0.0,0.0,188 days 00:00:00.000000000
12182,23003,2010-05-25,2010-06-07,96.19,3.81,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12183,23003,2010-07-27,2010-10-18,126.94,52.03333333333333,21.026666666666664,0.0,0.0,0.0,83 days 00:00:00.000000000
12184,23003,2012-01-17,2012-05-14,186.48600000000005,153.51399999999998,0.0,0.0,0.0,0.0,118 days 00:00:00.000000000
12185,23003,2012-07-31,2012-09-10,25.27,74.72999999999999,0.0,0.0,0.0,0.0,41 days 00:00:00.000000000
12186,23003,2014-01-07,2014-01-13,99.96,0.04,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12187,23003,2014-02-04,2014-04-28,149.14999999999995,50.85,0.0,0.0,0.0,0.0,83 days 00:00:00.000000000
12188,23003,2014-09-23,2014-10-27,26.080000000000002,73.92,0.0,0.0,0.0,0.0,34 days 00:00:00.000000000
12189,23003,2015-03-31,2015-06-22,45.75666666666667,154.2433333333333,0.0,0.0,0.0,0.0,83 days 00:00:00.000000000
12190,23003,2016-06-21,2016-07-04,84.16,15.84,0.0,0.0,0.0,0.0,13 days 00:00:00.000000000
12191,23003,2016-09-13,2017-04-24,1190.495,296.145,100.48999999999995,12.87,0.0,0.0,223 days 00:00:00.000000000
12192,23003,2017-07-25,2017-11-27,117.645,151.52333333333328,30.831666666666663,0.0,0.0,0.0,125 days 00:00:00.000000000
12193,23005,2010-05-18,2010-05-24,85.08,14.92,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12194,23005,2010-06-01,2010-06-07,0.0,100.0,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12195,23005,2010-08-24,2010-10-18,261.33500000000004,138.66499999999996,0.0,0.0,0.0,0.0,55 days 00:00:00.000000000
12196,23005,2011-07-26,2011-08-15,26.953333333333333,73.04666666666667,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12197,23005,2012-01-17,2012-03-05,693.77,6.2299999999999995,0.0,0.0,0.0,0.0,48 days 00:00:00.000000000
12198,23005,2012-03-27,2012-06-04,14.384999999999994,132.095,103.52000000000001,0.0,0.0,0.0,69 days 00:00:00.000000000
12199,23005,2012-07-31,2012-08-20,49.63666666666666,50.36333333333334,0.0,0.0,0.0,0.0,20 days 00:00:00.000000000
12200,23005,2013-04-30,2013-07-01,68.24,231.75999999999996,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12201,23005,2013-11-12,2014-01-20,17.772499999999994,137.78250000000003,94.445,0.0,0.0,0.0,69 days 00:00:00.000000000
12202,23005,2014-10-14,2014-12-15,289.74000000000007,10.260000000000003,0.0,0.0,0.0,0.0,62 days 00:00:00.000000000
12203,23005,2015-03-31,2016-02-29,149.7583333333333,312.8183333333332,337.42333333333323,0.0,0.0,0.0,335 days 00:00:00.000000000
12204,23005,2016-05-17,2017-03-20,53.885000000000005,565.3199999999997,889.9350000000002,528.025,162.8,0.0,307 days 00:00:00.000000000
12205,23005,2017-06-27,2018-01-01,338.58666666666676,399.9833333333333,161.42999999999998,0.0,0.0,0.0,188 days 00:00:00.000000000
12206,23007,2010-06-01,2010-06-07,3.0600000000000023,96.94,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12207,23007,2010-07-27,2010-10-04,144.9475,104.55000000000003,0.5025000000000001,0.0,0.0,0.0,69 days 00:00:00.000000000
12208,23007,2011-07-26,2011-08-01,94.03,5.97,0.0,0.0,0.0,0.0,6 days 00:00:00.000000000
12209,23007,2012-01-17,2012-06-04,457.0800000000001,537.8349999999999,5.085,0.0,0.0,0.0,139 days 00:00:00.000000000
